"","GSM972389","GSM972390","GSM972396","GSM972401","GSM972409","GSM972412","GSM972413","GSM972422","GSM972429","GSM972433","GSM972438","GSM972440","GSM972443","GSM972444","GSM972446","GSM972453","GSM972457","GSM972459","GSM972463","GSM972467","GSM972472","GSM972473","GSM972475","GSM972476","GSM972477","GSM972479","GSM972480","GSM972487","GSM972488","GSM972489","GSM972496","GSM972502","GSM972510","GSM972512","GSM972521"
"233772_at",5.64590394898113,2.4217944686471,4.13540129350732,2.73075074078497,2.6884382065977,2.51556473661577,2.57519863334088,2.3531092378673,2.36844908929539,2.60210199873927,3.00443738107421,2.50152995269014,2.84762405939179,2.69952113800121,4.26707160758638,2.2997283856956,2.5039481181341,4.17442006139572,2.13134301970868,2.22663457199413,4.59404765810269,2.28290284565612,5.46420700596585,2.2647178321915,2.22562002619404,2.47455738097729,4.10130456860171,4.96669756147561,5.63892898524061,2.18114197289664,2.8625311666031,2.76435748323177,2.31276014895063,2.92676357917243,2.7349446695567
"233819_s_at",4.78549026763251,2.98057794151041,5.03137106548339,3.01174479732394,3.79575126510893,4.06313722055979,3.86662074256855,3.75862857062813,2.97911784617301,3.85614479444465,4.17051785913247,3.87123927768962,3.64034244842775,5.20064817329588,4.11471572991492,5.23970978915145,3.99581400445096,4.84405821986873,4.20088259347575,3.21485550529714,3.48218420494352,4.17395118011256,4.06649920532343,3.45720858768066,5.90866232683199,3.76756765695518,3.72307623787429,3.58116275362892,3.42481741155118,3.05801673260545,2.76284947422397,5.08127202370523,3.63414065756134,3.20970164143967,4.08243436838236
"234632_x_at",2.91176289283173,3.1743691993741,4.5076842555689,5.98957295925058,2.48430095188035,3.52988245035806,3.07502100470026,3.27208734455216,3.43783607154146,3.01277943508831,3.0679711930594,3.83039305069075,6.87768289008487,3.09592942883628,3.20567339095812,3.77231320245079,4.32368097216456,2.35039245093328,3.52245133601983,3.07924325641421,3.5641447538085,4.05464631861015,5.96182253546567,2.3729286662326,3.62531203894609,3.76113572474693,2.13944141752073,7.02226357291449,3.30417355014901,3.1812245747437,3.02153376850423,2.72409192253093,5.41185069436072,5.59296545929012,3.23902188144483
"234640_x_at",3.49648958642517,3.58172000397586,4.48258807064159,5.2048512326921,3.54724116968297,3.82388548103723,3.65687195075161,3.5510798740063,3.74904164428334,3.54598258303114,5.16154772447419,4.18062902851852,6.05547775767443,3.49285240293275,3.76857448577583,4.60974379881467,4.39513456837456,3.16011191014164,3.4901054225267,4.61884069495468,3.81034142081082,3.48151037252256,6.22585769042493,3.11848335848174,4.36808150752193,4.85622789517722,3.26584065253967,5.99163818106567,3.38151501440776,4.10448445992103,3.72711930783136,3.78590060250333,5.77374632752849,5.15201059066674,3.83518568526494
"234764_x_at",5.70052454573817,9.12589933344979,5.09003203389131,10.1130356448979,9.20917805125444,8.28925152380178,7.50262738429702,10.2186987516926,10.220746496118,9.51844506475554,6.37184220917003,10.0372890402578,5.34407529951715,9.55796464905498,6.48679957465556,5.15012670688655,8.04497290705021,8.85014229994425,8.50323134194136,7.4247561118638,4.92489823259563,8.17739769136661,7.87036404016687,5.08433581687466,5.40843982355318,8.05730740284742,6.1572517226084,8.21001581710245,10.7863494920948,7.52686322764533,8.38029210671961,6.01152682601889,7.51749879919127,9.20639455310353,7.4775103648175
"234994_at",8.94588172096975,6.18147084737333,5.59790486507921,6.36103494897975,8.41916513274413,5.30924212834125,8.83946149790084,7.86308669515805,6.09378052365841,7.18747086284739,7.80019155106517,8.73502475847305,8.76554255599349,7.61598878954479,9.17029015596031,5.94403199171178,7.04363242739677,7.01149047938886,5.07479314995033,8.14946130337987,8.65463199674587,6.0554698738735,7.30932638274489,8.52212427389164,9.47405367417296,9.21186954968492,3.70728213912344,7.27046014179221,6.97424949688456,7.06155366116565,4.7984257900524,5.19527943645996,5.7597278136414,6.13557612210818,8.77499900222951
"235044_at",4.100115942821,3.76639730078059,3.88890425683474,6.20248611400124,5.33402389381903,4.11102117322507,4.8454361278643,4.29748284948895,4.30659938938279,6.69856403201627,5.8130477624974,4.18892145640175,3.51665822692089,6.45548163694053,3.95778355899773,3.53522236193447,3.17169677801618,3.65989568650522,4.06050688493363,6.26995879293338,4.83974309511083,4.55539603886939,3.65949651746693,5.79677979478718,3.63961477231687,4.37457426289092,3.29792430282535,4.16640734133732,3.63043543687264,4.21460606569344,3.22669498758492,3.79920465460698,4.50641065231969,3.75916499123086,4.71310627533715
"235048_at",7.62050581175539,5.7393623819346,7.69482649154066,5.94431751815324,3.82279856327712,7.8389885070404,4.53996933255942,4.76969301319602,4.91690824180534,7.02394776451796,6.45908505492624,4.28287902625576,3.61604744939961,5.78835607001367,5.66427204038437,6.81713457546292,5.31981379546499,7.16732835300397,6.37887187632551,3.03252956054935,6.95978141054547,6.97568511809716,5.96601562737327,4.45707584145462,4.06265857590777,6.48466508532749,7.25519398270178,7.31627279427811,6.42633050711197,6.51630565703156,7.27233550944108,5.7529320326482,6.02537207219715,6.46862304444599,4.81610774668462
"235075_at",3.38059711813904,4.11880365753296,3.94900368412404,3.37792199375817,3.21799074141855,3.39324467220162,5.84802305316639,2.82284589859137,3.20363389913529,4.53694573865913,3.32333534394848,8.40132249210586,3.59069275692269,6.87104547906912,8.2743808336324,3.1801688422074,5.13993798223381,2.41914066602876,2.66279202155561,2.5956701734332,3.66027375731935,2.8036643550754,3.16179093594791,6.64555928849215,7.03212168521817,7.25726352514953,3.65299791707595,7.0733132535192,6.38767618204731,3.75369316809623,3.04497622279766,7.0118571648185,2.60802916840177,5.81815307767949,3.80126899590372
"235086_at",4.37098736970928,4.33699318123436,4.13454843459587,7.06055829822545,3.9315348065515,4.26286259498867,5.77053531895645,4.58807437923384,3.13268752016862,6.03450869497405,7.03936256712907,5.62202944660624,4.47944838690758,6.68782653468998,5.6758272610345,4.13653096980979,3.89799317962656,4.43162393937694,4.41979996440055,6.21998516695623,4.56183552088656,3.96643668593812,3.50262903482469,5.09634608726371,4.03440695070101,5.74338934479497,3.61069177573181,3.87979622597621,3.7558573268175,4.12169519930753,3.80717460008008,4.11288343356759,4.32936089617188,4.57135480452913,4.72803325885531
"235104_at",5.96324248111168,5.02092650599187,5.87651598699635,6.07979656673537,4.09578765862159,6.64129476878593,5.28410646194385,3.64231532700621,5.88795709883328,4.50333935040799,6.87008210300007,4.39862360637694,8.29822789026162,4.69989039430895,4.4689547586203,7.53862008821131,3.88582912377237,6.43319863307088,4.33539335174683,5.41606448409444,5.58168232717688,4.4983309591691,6.26932042170799,3.93520830971362,3.77887203549247,5.2668501571953,6.07529119229087,4.26101783370842,4.41711896893241,5.55055029705872,6.14011364630933,4.99671531168328,5.0539456231324,6.00883912061395,4.74719530767252
"235147_at",5.90378049117314,4.58507522517407,7.72468994337293,5.20441136314326,6.28451701293571,5.44758662621602,7.61064669210744,4.83798721272483,7.39953313916642,7.432318418811,5.38075711845881,5.83277380371246,6.30558703106144,2.76438067522471,7.01110097664523,6.51481477907561,7.26947875393525,8.70322759479232,7.36898677854474,4.2501123534123,6.05617787384517,6.94897087131099,6.23733403444002,7.25150922611016,8.14382020206781,3.85585009524041,8.33034639800925,7.01247407595488,7.00193079928605,6.9914989653208,8.15010219564121,6.07289181688863,8.23101611942896,6.48264017471321,7.28649606095143
"235182_at",4.11016551624448,3.7980600313266,3.57119708512936,6.28802006463542,5.67817877620996,3.07713935751754,7.27728790433952,5.81209593922436,3.53103553733754,6.12785958629529,6.3088673104858,4.82670845631079,4.03818106888023,4.69918857881042,3.71837636201694,3.61231792255747,3.5537374180278,5.61037897749552,3.37186571106063,4.93266067174133,3.55354262743664,3.28824212090125,3.59624928563141,6.16769199093668,3.29531930596779,7.85743474724019,3.09058015553684,3.95695562669356,3.40927313408451,5.00104632642753,3.36426799778283,4.56325632455188,3.92749172744902,3.73821978775155,4.73758789350858
"235183_at",3.39933951958746,2.92312329100516,2.9419580497937,4.17962645877861,2.8410459806788,2.83062597858248,4.34611764895871,2.97206107511668,2.58737570597473,6.58415674144528,5.36252394102625,3.19102469712089,2.83007684280532,4.64004556381938,3.38932483906332,2.72130889733902,3.0424812983012,2.81118031427802,3.20123479419634,7.45379885511048,3.0111422416023,2.77911145409703,2.81656032075132,5.34361177171945,2.87100852587055,3.34620166719241,2.83352351458335,2.78265294582414,3.06101390614415,3.18751414947631,2.55150237745948,3.15079071807558,3.17815409583935,3.46836728003502,4.54019812637711
"235201_at",3.72796138126173,4.73651494885788,5.33026527366076,5.35511914030002,5.46869412821556,6.05708649776963,6.15806717201292,4.44252842147143,4.4836375333209,6.82508237934087,4.73495274915064,4.47711248110447,5.48869492713195,4.62871121767014,6.80892572690889,6.82274763572419,7.17453472558844,6.90756354972294,5.33057472580147,8.61562864648444,3.08817407029983,5.41505791948858,7.0659210264389,7.29248751284091,6.16431409821396,4.90927780217499,6.14282991962148,3.73307332982341,6.65734762797194,4.94280543355411,3.90517763915968,5.99321265767337,7.40304987967258,6.07796731244897,6.95998462224165
"235209_at",8.64179254009553,5.6719944238053,8.36765867333237,4.94714464520239,4.6724137080321,5.14609699733202,4.88556301102515,5.97660577561859,5.55405217938198,5.61702003144364,5.89885953788781,4.4070811469204,4.34816760238779,6.1867040896422,7.74954535490494,6.37804888424821,4.28999236463299,7.21676565771052,6.37834780806412,5.65199921932339,6.3246966234226,8.7359272419693,6.69310481730524,3.41351639499311,4.02205113415363,4.29981668991348,7.49414579024031,6.04322285417065,8.92514916509974,7.66114144065934,7.21086783495417,7.75827201942288,5.04201616953018,5.68523332040638,5.53797465722279
"235210_s_at",8.59133268152657,5.44612470030317,8.30308619944963,3.80419847827384,3.56006987987421,4.84152364312714,3.55582352134192,5.66775221889102,4.85843687531036,5.41554773962965,5.61100303845928,3.77007169386202,4.22699720606421,5.20872032849593,8.49886179381638,6.2776652629811,3.64964609210169,7.15270592168328,6.23192634882034,5.37207397309044,6.16905414677852,8.4439293304826,6.49989704657789,2.74552088479666,1.79395159707496,3.58624545183868,7.52373894363608,5.57609884461018,8.55531818701781,7.32669388729637,6.68284219613395,7.56317148649169,4.64340772721651,5.12880015388883,5.06336030945802
"235229_at",9.07687561960259,6.04462489646975,5.48431043157132,5.65347870625324,10.0404227361017,6.19279685471104,6.28004675631658,8.39763250521115,6.50379028389309,5.71761630084874,8.89831346898885,8.41930016945997,7.1119589889394,9.45816689882386,6.27299853559554,9.2085152193274,7.27885957387244,7.59768339648135,5.30476054484423,7.3482697893126,4.22850458849254,7.32176721460544,5.96245520681308,6.30855001693582,6.07138000695651,6.90271528772733,6.48300058324197,5.26169948939434,6.50337827983035,6.82366499227259,6.92471166538673,5.54776182716846,5.22567555359431,6.70715797021909,8.85549331695318
"235318_at",4.66885577446298,3.93917942207243,3.67097947305321,6.0218370618511,6.85321411139975,3.88424818198504,7.32831905062249,5.30822309991064,3.43189844697721,5.78294530542729,7.12037108657256,5.74731531453085,3.15906861466089,7.42633547037786,4.59047545901209,3.14776713757686,3.17398503977618,3.18862949859691,3.81864859301211,6.72628548333002,4.60887632957353,3.62263680695027,3.33496280382477,6.71874005588428,3.23510436481012,8.13253214320353,3.44288422697894,3.79264444371156,3.62093830293869,4.53019335634855,2.60813280295657,3.19497666132675,3.84749394888558,4.52692301985766,5.5260336256811
"235371_at",7.98684740677348,4.83187769492101,7.22533771411719,6.98965639681112,8.82259060445296,6.11323761948633,9.07023563215972,7.81403194791374,6.14632178532229,8.04223244339266,8.39130709475301,8.3091909493814,4.69480487197834,8.26709927102097,5.13496610939828,6.2112177824042,4.60948922798401,7.29483990903947,6.05078520573579,7.53503769727325,6.11272883347851,6.55880213288807,4.76495188577136,8.35046010930116,6.06747610159373,9.94291168630037,6.62366034295724,3.67039371096597,5.14707327120556,5.77672801842333,4.90579816888054,4.77096275053355,6.22988300818284,5.03624933507828,6.17002238216545
"235385_at",3.8051511556436,2.95063008320146,3.0066532139726,4.9519578035108,4.99853267946448,2.96438471433444,3.9778914297119,3.64401257262547,2.79286415723632,4.45834119493442,4.78347762778869,4.48638980143001,3.35890483751652,3.67832484005155,3.03370753818395,3.2424502324559,3.61587269722556,2.77128554562369,3.11719810215717,3.37884055774947,2.8356702581196,3.55745747798303,3.56170059508646,4.01722546894372,3.07545542894262,6.2390584033724,2.99752679100299,3.30011506662226,3.80306451092539,2.90155382295629,3.66251121799039,2.98898479617983,3.43863096481074,3.07216382693316,3.98735771092642
"235419_at",5.40271098608625,6.0818463887255,5.75103478438191,7.86939265624989,4.99180698423579,5.83523958620155,7.2032333370344,6.03128430864353,4.10415300601486,6.16167501112498,7.95749132854785,8.64265079983177,7.60943879685855,9.30721427020668,8.75475811221819,6.26107636992851,6.65752374300062,5.70614092761791,6.66870031562641,7.44603510477185,4.29613871641156,5.78576919599275,4.47374936788145,6.70947190422494,5.87407296112857,9.48657922111311,5.17250201284663,5.67839999737976,5.42053565564421,7.20962115632913,4.55434096418686,5.45975376843206,6.89726635185699,8.51614599569374,6.53249468509054
"235438_at",3.2794084432307,3.23997161236871,3.24644411041595,6.15954186601254,4.08642621341877,3.70428841694762,5.79920882910149,3.4296021594661,3.44742690052378,4.97157516413647,5.40076132391586,5.42689553172318,3.25369843618055,4.13915064471506,3.40440379550657,3.22349203526571,3.63988115468116,3.53720457361872,3.36610040706461,4.44495773970974,3.91571018799041,4.4050451205974,3.06887264165839,4.61889195247032,3.06307982620972,4.56109321340116,3.99712100226422,3.31324540878115,3.60943518842188,3.54551452221578,3.45958046402141,3.5067114311446,3.92272992738299,4.05223539223627,4.90957740906477
"235489_at",4.33262964412293,4.52391924522736,3.64691656132219,6.50926610897758,5.31444714335436,4.76719478235244,5.73063252727616,4.51681623299089,3.75847005265057,7.41622729354839,6.76522935621622,4.63973678246102,3.93776830475995,7.24130091227092,5.00038445031647,3.69862725876639,3.75517931141218,4.58069246202683,3.74366161616118,7.37489973089022,6.02360710904382,4.55943590421233,3.47052946938427,6.69323363659554,3.79707044472813,5.92841057096514,4.36165327826985,3.95961014520785,4.10228292343409,4.00407563611027,3.09264515859272,3.72708465058077,3.96810363863715,5.83169389629527,5.74178798455201
"235515_at",4.26468613995157,5.26570346138408,4.22420940175747,5.49667417019208,4.89927604284057,5.34441450874708,5.31103471950433,4.2637554934875,5.41931150452186,5.24403896127796,5.87901793603856,4.09727436412018,4.93439749008782,6.55561357166549,3.93356023618242,3.39734662428177,5.7390152364302,6.38671578859195,3.68287884245254,3.82730109866359,4.26378082312733,6.43820064432379,6.30435956987268,4.29468973693524,5.06696578241517,4.57557509210497,6.59900111049553,4.27846988167671,5.57526729709051,6.02643441777242,6.80930168557893,6.85043788150116,4.38490367948976,4.59497697071392,6.43772416641874
"235568_at",4.90270111073308,5.05238641482377,5.41235720215856,9.05878584400846,5.13223019596766,5.1905044647102,8.08582257824618,5.72138555411549,5.05384526415891,6.4779847266326,6.30756060721651,5.67312244990004,5.28917124896691,6.05997879417216,4.72810032444556,5.40503948906662,4.81999612744962,4.92715905341337,4.6827357931956,5.1243637031851,5.71274513400542,5.93771548367092,4.77933558618871,6.69527222792038,4.7451513443734,8.48867504205351,5.01180292030087,5.16984717166104,4.29454436208558,5.17789601001032,4.69306865248918,5.20280816035062,4.99770641855516,5.88405913701801,5.37855007054576
"235570_at",4.56041454142864,4.38871314451302,4.34899639690785,5.47480042645216,5.85564025498172,7.68543007684666,7.18067829847215,4.46062856344944,3.95740020611577,6.48637633943543,5.94590453316961,5.48131142945289,3.71782268021247,6.63530267412227,4.95455873228861,3.71728250418348,5.09762760524603,4.49546234997872,4.87774303022442,7.79803374398973,4.06532298093018,4.6610740635872,4.13271755437769,6.47018068552445,3.75170629550625,7.21238252887465,3.91119812896809,4.38471067564302,4.59512591159487,4.49099982939528,3.87178437204818,3.92842880684481,5.05372350415236,5.08815007077858,5.75889844613152
"235592_at",4.66266906061715,5.05267165606047,6.12496366278747,6.7947559542585,4.65798575317212,5.7923176903065,5.46476214844877,5.11917389188743,4.15728750571451,5.81054540795982,8.13173834869941,7.25514422424895,4.46961691954508,9.44302396578141,5.68697636376132,4.95812949175198,5.00650092619025,4.92928692840938,4.53033052006423,6.56848928362923,5.00020518336515,4.77029599433203,5.45861237941094,5.01802364505289,4.98391770105748,8.57714548513573,4.47078019936024,4.11436755725113,4.71011887389907,4.45246465255385,3.71534258092126,5.66431890211651,5.59323695543691,5.78453829921745,5.02798441290338
"235593_at",3.33202857889126,3.58182502063552,3.22649688580056,5.73509811935502,5.48269734743545,3.44215087260474,4.95856992459713,3.48961386454627,3.05270424415353,4.54586099516463,4.64748373963145,4.98311088686699,3.08016692380319,4.73763321430706,3.51864969743512,3.30022101190614,3.37793960331447,3.10716480824558,3.1730889726787,4.48875713683913,3.28273062390404,3.96424406624937,3.22006793885748,4.13225578875713,3.11347869888704,6.6698838055875,3.03266876071318,3.55748827320388,3.21457996467232,3.51165928180575,3.27048979057882,3.36805535474919,3.83713624539633,3.72024717780155,4.18763721769052
"235629_at",3.69777262138726,3.5496936004864,3.39153530145672,5.22182331689471,4.08158484314967,3.92888799691326,7.40047892908089,3.45780952423505,2.99959236067372,4.98769526083165,5.74730611926537,5.38969920867811,3.582099774484,5.42973642644677,3.79845921769816,2.97495556683306,3.54387830147077,4.22735164977178,3.46950847688462,5.95428436860858,4.11936928173531,3.75047363562107,3.79306887217296,4.90583105391199,3.78357376530475,7.76911856999386,3.32473191656648,3.04662083282845,3.47907899068018,3.844253540967,3.03310189836724,3.93292344098476,4.0208453588165,4.1019745285412,4.57029373632282
"235631_at",4.57950685309904,4.99559178850135,4.18645778024417,6.15458269560608,5.85808327327454,4.83681692828486,6.64256910826788,5.46455477407817,4.27749181780881,6.68932491204698,6.87866039888534,4.99448382680171,4.61590193285345,4.41144339987828,4.1720582885089,4.54892879993796,4.19286513960077,4.35837868959524,4.56095183116951,7.24695679834263,5.07441576631535,4.6648641708729,4.26976875181344,6.58697567963911,4.29349388740815,6.52705416842368,4.149889365725,4.174892107797,4.36024758594712,4.5567035395538,3.71886353999349,4.94131955250524,4.79425920830664,4.50523802865218,4.91176043067224
"235723_at",3.33255887715776,3.76683200153889,3.33600562467757,4.62488258787724,5.23069248286436,3.24328130461458,5.20880266207764,4.66741601488338,3.74727935613336,5.13444234220309,5.22531883372005,3.78671492066313,2.83663763053299,4.71426549351873,3.57567200166688,3.2631650980334,3.03513007847383,3.32641779922689,3.20178647898357,5.28451542480406,3.31305475007416,3.46525946150038,3.89953190362002,4.35793438865321,2.95217106201832,6.24940637432274,3.1412466586837,3.24669448668188,3.41583143889227,3.53841690619065,3.2448300604914,3.97204145819227,3.70043928892216,3.43682391302576,3.95369558584969
"235733_at",5.53604308349483,4.79091360822396,5.12736839115091,6.18174934373169,6.66207992948274,4.55644051215419,7.2543626902329,5.90904053025489,5.0871368340324,5.88475033862649,6.63549812795951,6.30742302300023,3.49221433886214,5.5767995385874,4.67829269527307,4.92353350132808,4.01157203085347,5.89835704687277,4.56883459608227,4.975290799371,5.06465390869973,5.46207196395827,3.75734930457597,6.16653258540656,4.59661714315429,7.78969076845488,6.05663837742344,3.59747957761024,4.66714317436864,4.826106464842,4.40111601226399,4.72809297013824,4.50270150022427,4.89944825122262,4.96295962752152
"235740_at",4.08946388969001,3.28019835553206,3.3683369158202,6.22699337722244,4.21079511037774,6.00246184291087,4.62886931190444,3.74592218568882,3.16510132705109,5.58435444348326,6.22992873401508,4.10544150352584,3.07232400529836,6.67123829202295,3.21634860048737,2.93121108325296,3.48469219362434,3.8786598914588,3.07462141715222,5.01964845026396,3.64947198799053,3.55622036267535,3.04474605444673,5.29034222688147,3.30788694442556,3.87588864367856,3.08719116127182,3.76282024474508,3.13296321652163,3.52414999598564,2.85666125351574,3.29736467297548,3.78350079375821,3.70335623821422,4.64619804757585
"235759_at",3.28413719218329,3.03344163795304,3.00142073494943,3.8402910440061,3.32952870898398,2.84555314508553,5.14630066750637,3.07907683570763,2.55386292632549,6.26976289549778,4.92490431296972,4.22902287829014,2.88791447373043,4.49534948407342,3.16247267026303,2.70675657649321,2.98750914411841,3.187712817607,2.81237409756552,7.31849797707529,2.93328161592907,2.86818952335953,3.35807097893378,5.44414234221415,2.78860713587721,4.84733736226709,2.93230769055864,2.69107239528809,2.86618334269803,3.10451940392744,2.52273118733056,3.53367914554382,3.08535360977353,3.56844972403942,4.85907977191626
"235763_at",4.13793399026131,4.18801510789435,4.61201134063244,3.82018193549384,3.270905859703,3.20650899499467,5.46192394224592,2.94756745410823,3.33169840917979,3.99592246804202,6.68834597912231,4.26060702797628,4.08828257238007,3.79302472801868,5.78408154630566,2.48093292265629,6.27367546051451,5.45428596165199,5.40070352234834,3.89267916351615,4.70346887834396,5.19029817476715,5.26939795667402,4.14426191689315,6.37343255799474,2.69360653788892,6.1540924354324,6.31215974811235,5.50669357142891,4.64371834797594,5.71959143556295,5.98192663038739,4.57811287289814,5.15080251886662,4.70773894527352
"235780_at",4.34675446653577,3.98163599846435,6.37619998126679,6.12377659161466,4.04934413038047,5.53721866174997,6.20439467733664,4.78581162999805,4.94819231851643,5.01723246335462,4.69803399668512,5.14375812998483,3.7462348133542,3.21834393906333,4.34067806520383,4.30059668966655,7.65079642500978,4.62689293324809,7.16920422511156,4.01500987823619,4.49086352202086,5.47504663230693,5.80341895785827,4.07528026613078,5.37942499399005,5.87466409496727,5.76564694334003,5.83618105052174,6.17527144402883,6.18869901772129,7.35399969003402,5.09291867994972,7.20465879771038,5.07711876833866,4.59177429662409
"235798_at",4.43042929007768,2.59263183522961,3.59402816715728,4.23334289549818,3.72408429615625,3.83400435281081,5.04705155269481,3.06211234880272,2.82531107824957,3.78060679485772,3.78035843769487,3.43258171614427,3.8008990634366,3.19469382604045,3.53192087830073,3.5350042826821,3.70620894216354,3.73843229022954,2.9506929405255,3.98691617870947,6.01970731913538,3.14772024663309,4.18736058247202,3.88682353732424,2.7217202098975,3.62290955137455,3.9017438904477,2.84955289630268,3.41895054590171,3.0291662899677,4.39227383117,2.92666366711641,2.73472631499589,3.80972194519447,4.29111672425052
"235821_at",4.70648988894536,4.34361264021317,3.82858506761373,7.31008365975561,6.67868876129247,4.57609653509478,6.65785948760045,5.48770538536467,3.82475063609549,5.58223721579084,6.87981571403314,6.04128485972003,4.19817825938126,8.15027471538396,4.85528093412364,4.30150442229335,3.40422055476561,3.92718108816061,4.04243770970145,5.40619912106645,5.06669026393057,4.87284723979813,4.091271483397,6.38626332112678,3.63818010961863,8.0640991819768,3.92267622404188,3.81269544684057,4.50540687034265,4.48383814806823,3.30915179045391,3.94721917621088,4.37745971637053,4.92140520969642,5.76278608438323
"235892_at",5.61886847673562,2.57229412974772,5.61137194045784,3.02889596960491,3.21827629469922,3.13760013305892,3.10250913933331,3.02811617696904,3.08117724179958,2.9402649509227,3.25078915013943,3.14071450606165,2.84437347876742,2.59346082863697,3.12387902696285,5.14155240567557,4.72997188958243,2.61071748509125,5.57667195214799,2.78729436593156,3.8523783754799,2.8474562450365,4.22057266307026,2.78775627789332,2.95438171225839,2.75346167978116,4.25516609936081,3.37761491249529,4.76403773271859,5.49731808624749,3.48991538667147,3.70704000550598,2.7659218208416,4.75605377730391,3.01825635109378
"235944_at",3.69362373530165,3.63561270104183,4.15105342443109,3.94402437214998,6.33098496730996,3.90453083509041,8.32828904840835,5.27084416072219,3.29379642980014,5.5733680345751,6.03283051592747,5.20870087583523,3.49837294340651,4.88577351159368,4.0923408897584,3.34451725264815,3.73922198467345,4.81037037290548,4.0636517066329,7.19090421048015,3.79484701210783,4.35486926059258,2.90047862102265,5.74411590242172,3.41618252441279,6.85428595664915,3.98150873444128,3.77683739647081,4.1285236267192,4.65182838338985,2.84783483045123,4.0287872428667,4.2423177791949,4.81081860262992,5.89910560871328
"235947_at",5.24168263369475,3.603242712354,3.1405376498073,2.61290545520072,2.86495657295959,2.78100523835594,2.55973198692742,2.85320793648967,2.40956171090858,6.00362500625749,3.01230690662369,3.4011489931332,3.23792054756601,4.49276130413576,2.71796319449206,5.17342220886609,3.76172203161258,5.41621408924081,4.03400419487369,2.24540218445131,4.82478244954573,4.11520942414811,1.9921123522863,2.95738569284351,5.18852655754226,3.27568115076781,3.90078382716756,1.80586199779456,5.74850850666859,4.97411053610758,5.24082746028429,4.41507519777083,2.47551188998291,2.70525727596388,3.00021884993083
"235976_at",5.12534875142817,2.85119477549266,5.4416859591051,3.00354400309235,2.78169042683968,3.30185790605819,3.22850359946395,3.21900573945202,3.15883739058846,3.00599347097313,4.27865046473391,3.63618437548419,2.24498227415956,2.17232724633553,2.1399221753043,2.63233505053675,7.3522474314928,6.05535327840827,5.33892444347708,2.22534763877637,5.97283733680576,2.70590854280018,6.42608883504911,2.45415537875388,2.19203672426744,2.23367867241825,6.27941830787536,5.35299595766294,8.26340177350615,7.85461669804416,7.07845569793051,3.00333154218583,7.190422543156,4.48685523108474,3.25461372975353
"236037_at",5.24942327433658,3.4538793759848,5.30331993330682,3.16868329780743,3.31574023170326,3.71083847561777,3.87600272209661,3.5960984449421,3.68564792946737,3.44119994973262,3.52530998676563,3.42784034967724,4.60441043564586,3.80856070821911,3.27813429347377,4.61057419821669,5.0193032736784,4.73388649515951,4.42719321632611,2.8984480767884,5.91117030735749,3.82277542089531,5.57094617031979,2.9682746237936,3.35190108041889,3.53184658683297,4.22127690100475,4.08761041380456,4.33001399528139,3.79895377052639,3.64875482314517,4.2713317412861,4.49861325597043,3.75063692313381,3.40037805204434
"236044_at",5.17358632033942,5.08889888072194,4.80717978264788,7.14454675076226,7.7576438462209,4.85247990812701,8.27249633137329,8.46237498450701,4.06195618683466,6.1785449771003,8.32855384931243,6.64894576499208,4.45290026510326,9.7371568023143,5.70260003084746,4.36012195503564,4.69314233902441,4.44434727598833,4.67610739880505,6.15827587298573,6.27202654233098,4.24372100072383,4.86602988477555,8.287707328418,4.62537357790204,10.5833414011613,4.41258872606924,4.80556225802314,4.600770481837,6.568179968762,4.08021878072603,5.77523449796351,4.4822521982679,5.46255007045954,6.01223418332813
"236045_x_at",6.64899664001933,5.27110049204311,4.35859731645384,5.37435118143683,5.32991466510869,3.96416628831458,4.031754614671,4.47380647403652,4.85385837009665,5.84912684401867,5.56532355391965,4.02373031708989,4.92543103106287,8.2515873966351,4.64219842692069,5.32691704484825,4.12588076604462,6.65379086042707,4.11999159587148,6.02823138416879,3.91539697682587,5.33636329347342,5.96571197309804,4.80360588788234,3.73447299465772,6.11301189776284,4.10978027452205,6.11399245781875,4.32002590076206,5.25507644738311,6.12736538386974,4.69294110317595,4.40047900744392,4.13723222948317,5.09963056348838
"236121_at",3.99434500689014,4.06626929259799,3.89133035979313,4.22846161484893,3.97955400815633,3.62304648645874,4.09668558436848,4.96624925780791,4.73479014907336,4.98644393226448,4.05365594128771,3.35420444253722,3.8875278455914,4.20184424783118,8.31146677213768,4.197608737959,3.51347090241753,3.69882309646558,3.82278944459865,7.54644115320056,3.69674849913767,3.35392040031307,3.92782476810765,5.23968790135599,3.47509297008717,3.58559374250977,3.88400872189094,4.71938886791405,3.6723107050085,4.21989835239799,3.54223294396632,3.93478470342447,4.0346176646437,4.45736868547195,5.00695548466155
"236179_at",7.78604262584257,4.2887836218444,6.44163586660547,6.46487136856134,8.37400473099203,4.49835256238647,8.06588489684869,6.3639737839569,3.67973409145484,6.78426869221039,8.04447625819288,7.04054676240116,4.01960700237093,7.71160557855384,5.74223587244816,3.93042084175681,4.6807534261179,4.65005961545401,4.62878863602193,7.05469877160475,5.33039314115953,4.85764654331511,7.41679236937891,7.31643612905744,4.84798927253405,9.10556551788519,3.71545705636249,4.69678065869988,4.44660629262566,5.96455570630043,4.05873868478057,5.65476730808153,3.46763538216579,4.63861991533012,6.1916737782248
