"","IDs","tstat","pval","adjp"
"742","200985_s_at","-6.61353968040762","1.6631846961695e-07",5.20652958089939e-06
"3816","211564_s_at","-8.68656692006203","1.65620570508276e-07",5.20652958089939e-06
"3935","212012_at","-7.02277221452002","1.66577955341275e-07",5.20652958089939e-06
"8039","228232_s_at","6.66239138098258","1.76773484436076e-07",5.50918407146867e-06
"7988","228082_at","-8.74063159208425","1.77444599469756e-07",5.51411657080583e-06
"3372","209651_at","-7.48347423996686","1.79391812117821e-07",5.55856127922424e-06
"4012","212265_at","-7.12191855146633","1.80308952243804e-07",5.57092486932581e-06
"6260","222453_at","-6.91764053725426","1.80880954438038e-07",5.57258459059537e-06
"1260","202729_s_at","-6.6999650542429","1.82244765888799e-07",5.59585345380663e-06
"7865","227725_at","7.60848857713666","1.8267713562929e-07",5.59585345380663e-06
"6555","223502_s_at","-7.02922092205833","1.84135902199102e-07",5.62451483080893e-06
"1533","203504_s_at","-7.09247904660737","1.8549470525802e-07",5.64996903947374e-06
"6769","224733_at","-8.37813104061312","1.87112059678031e-07",5.68313238886494e-06
"2294","205269_at","-6.95001829819332","1.90205869571536e-07",5.76082678769903e-06
"496","1559538_at","6.6829194342467","1.90956777535998e-07",5.76732379794115e-06
"1368","202998_s_at","-7.02976168848859","1.95942787780961e-07",5.89531103967717e-06
"10562","244352_at","-8.52555363315285","1.96291048382108e-07",5.89531103967717e-06
"768","201060_x_at","-6.59758028550798","1.98933047636619e-07",5.93682431038198e-06
"1175","202450_s_at","-7.50960122205463","1.98462919525828e-07",5.93682431038198e-06
"4465","213652_at","-7.1671503961644","1.99881919676179e-07",5.93682431038198e-06
"7583","226997_at","-7.66144690022791","1.99403297766068e-07",5.93682431038198e-06
"2267","205206_at","-7.06548286507045","2.02165620779671e-07",5.97978592863227e-06
"6512","223343_at","-7.42487462841187","2.03895968675146e-07",5.97978592863227e-06
"7707","227326_at","-7.57442025468249","2.03567643015617e-07",5.97978592863227e-06
"8921","231841_s_at","-8.71006232648671","2.04109136514885e-07",5.97978592863227e-06
"10115","240432_x_at","-6.5665465073169","2.04007878723453e-07",5.97978592863227e-06
"791","201147_s_at","-7.68703532185362","2.0488061038909e-07",5.98607696441167e-06
"7486","226769_at","-7.73586042711485","2.06439251146207e-07",6.01527053746346e-06
"939","201667_at","-7.13434313352453","2.08400216851293e-07",6.05599765293271e-06
"5297","218469_at","-6.90733900988725","2.12980619299612e-07",6.17241945743781e-06
"5037","216699_s_at","6.54151300479705","2.14909150801224e-07",6.21156771348054e-06
"8257","228837_at","-7.58465759251517","2.17719885857377e-07",6.27593622718101e-06
"722","200897_s_at","-7.81332348028762","2.18435252181623e-07",6.27972147448345e-06
"7689","227276_at","-6.88385614776455","2.19950958831261e-07",6.30643389160992e-06
"4767","214798_at","6.8037472260342","2.22223827975882e-07",6.33779999574717e-06
"6246","222379_at","-9.47171144394503","2.21842307718744e-07",6.33779999574717e-06
"1984","204589_at","-8.0668368292031","2.28029629273583e-07",6.47888584350207e-06
"5851","220088_at","-7.7023911793243","2.28375905383862e-07",6.47888584350207e-06
"3166","209101_at","-8.30329063479366","2.30059567473116e-07",6.4905286568931e-06
"6116","221748_s_at","-7.75676034210305","2.3102338870826e-07",6.4905286568931e-06
"6996","225442_at","-8.61063499540587","2.31200937089849e-07",6.4905286568931e-06
"7482","226756_at","-6.6986299168798","2.29617955862693e-07",6.4905286568931e-06
"4215","212950_at","-7.02129998408435","2.35407254411962e-07",6.59140312353494e-06
"3964","212119_at","-6.80209880267972","2.38350009564764e-07",6.63922099181436e-06
"7287","226282_at","-6.86402533709587","2.38032374753109e-07",6.63922099181436e-06
"5500","219076_s_at","6.68034628078419","2.40374665101091e-07",6.67831627691713e-06
"2553","205941_s_at","-8.21660887600253","2.43720589524535e-07",6.7538241715665e-06
"6931","225241_at","-8.90447089536159","2.4537734873753e-07",6.78225515070931e-06
"4353","213316_at","-8.86017306630593","2.47721592906656e-07",6.82949376136504e-06
"1918","204436_at","-7.87598965313597","2.49527234997236e-07",6.84492499818883e-06
"2384","205499_at","-6.58218003479952","2.50350183553014e-07",6.84492499818883e-06
"4335","213274_s_at","-7.42192575075169","2.508277947625e-07",6.84492499818883e-06
"5322","218574_s_at","-7.4305969572695","2.50393508628013e-07",6.84492499818883e-06
"3301","209473_at","-8.06359511336785","2.52117751096424e-07",6.86270901212342e-06
"3627","210511_s_at","-7.79077992531341","2.58460002296769e-07",7.01758066842137e-06
"4324","213249_at","-8.61604748470754","2.60931462031334e-07",7.06683899184107e-06
"3331","209561_at","-7.46707406534667","2.65051282373701e-07",7.16038037206541e-06
"2118","204881_s_at","-6.4506684238691","2.67848390748118e-07",7.19976474330941e-06
"9441","235471_at","-8.2512755137621","2.67811301582885e-07",7.19976474330941e-06
"1254","202712_s_at","7.06593806400308","2.71762845625681e-07",7.27769228841265e-06
"5027","216598_s_at","-7.89861645901051","2.72101218372571e-07",7.27769228841265e-06
"1864","204320_at","-7.72970145666577","2.7945267950105e-07",7.44070612211865e-06
"2765","206710_s_at","-6.44031293348757","2.79580103546869e-07",7.44070612211865e-06
"698","200782_at","-6.89537395112003","2.82567590348855e-07",7.50164625044664e-06
"5605","219386_s_at","-8.01854257685656","2.83830071154625e-07",7.5166032636811e-06
"803","201215_at","-6.41359592276709","2.87277031979903e-07",7.57744726704748e-06
"7253","226152_at","-7.89101831223229","2.87537061472784e-07",7.57744726704748e-06
"3200","209200_at","-7.07339562020815","2.89000062866572e-07",7.59738062577355e-06
"8532","229777_at","8.05461326042701","2.9277012589472e-07",7.67771803321958e-06
"1128","202291_s_at","-7.84605254324321","2.95971407813183e-07",7.74278485841203e-06
"4297","213154_s_at","-6.56033042132415","2.99606360707217e-07",7.81885337457281e-06
"4619","214142_at","6.76884485118216","3.03690443555496e-07",7.90624612374986e-06
"820","201289_at","-8.05130988818964","3.0695546989388e-07",7.97194495724396e-06
"8402","229369_at","6.38393821967247","3.15664090184785e-07",8.17836216305255e-06
"9281","234987_at","-7.04593885767678","3.21824305863401e-07",8.31792052077713e-06
"2174","205003_at","-6.79146920002308","3.23312976225144e-07",8.33635760281235e-06
"697","200771_at","-6.66427945194205","3.3022195835231e-07",8.47256115669863e-06
"3390","209687_at","-7.45910182275389","3.31747418803025e-07",8.47256115669863e-06
"7317","226348_at","-6.36450745871878","3.31416805505413e-07",8.47256115669863e-06
"8778","230746_s_at","-6.36598510714614","3.30527470880755e-07",8.47256115669863e-06
"983","201792_at","-8.540382043909","3.33794793152119e-07",8.50464837907958e-06
"7347","226425_at","-8.98715872505364","3.34615188210923e-07",8.50539598970176e-06
"7588","227013_at","-7.788859423109","3.44424107690567e-07",8.73407548558721e-06
"789","201137_s_at","-6.39666573543995","3.46841961915634e-07",8.77469358709858e-06
"6072","221565_s_at","-7.43226167061871","3.48918449814279e-07",8.80650509953786e-06
"3092","208790_s_at","-7.84021918873936","3.49869825334643e-07",8.80983691334445e-06
"1794","204150_at","-7.8457215265669","3.52687414120069e-07",8.82671088481412e-06
"3204","209209_s_at","-8.21918906043238","3.51714389339652e-07",8.82671088481412e-06
"7402","226552_at","-6.84053187408342","3.53002760460386e-07",8.82671088481412e-06
"1171","202437_s_at","-8.97890141832535","3.5651398980807e-07",8.89382463669691e-06
"2473","205729_at","-9.1791183530959","3.57361974548847e-07",8.89434247766019e-06
"851","201389_at","-7.39457425272779","3.59889997539626e-07",8.93657564329344e-06
"1496","203404_at","-6.34473238282821","3.6316028175986e-07",8.97632034363682e-06
"2495","205786_s_at","-8.51971331530001","3.6273430945921e-07",8.97632034363682e-06
"769","201061_s_at","-6.57934888448065","3.69728073021557e-07",9.07606447746069e-06
"3136","208983_s_at","-7.15426287865319","3.69141843654374e-07",9.07606447746069e-06
"7472","226722_at","-7.68695471379718","3.68721360737081e-07",9.07606447746069e-06
"4086","212526_at","-9.25849978738563","3.74389545861566e-07",9.16955899112428e-06
"8811","230925_at","-7.32963707084883","3.78600982898606e-07",9.25163129119503e-06
"5164","217838_s_at","-7.18759877427073","3.79723264713179e-07",9.25801483491179e-06
"8105","228400_at","6.52451969037504","3.80927520502617e-07",9.26636357566547e-06
"1122","202273_at","-7.30528330971646","3.83228391508356e-07",9.30129044130439e-06
"8199","228640_at","-7.39037511720869","3.97901126080033e-07",9.63565970182999e-06
"3134","208981_at","-6.99970033305479","4.09242591939916e-07",9.88803673828759e-06
"3317","209524_at","-7.97099595200779","4.16298784882237e-07",1.00359742938426e-05
"4221","212977_at","-7.32770234268688","4.19936018585327e-07",1.00784644460478e-05
"8429","229459_at","-8.39634446211149","4.19374102429368e-07",1.00784644460478e-05
"5879","220272_at","-8.66335176281283","4.21074206883684e-07",1.00832736579362e-05
"2604","206101_at","-8.64463205007331","4.2566684941605e-07",1.01480487027081e-05
"4011","212263_at","-7.40123600850155","4.25081398828548e-07",1.01480487027081e-05
"1393","203066_at","-6.61791812259577","4.33473910126012e-07",1.02733518836962e-05
"1983","204588_s_at","-6.42917229811126","4.33789225743868e-07",1.02733518836962e-05
"9858","238623_at","-8.01182679922952","4.33428534014542e-07",1.02733518836962e-05
"7170","225946_at","-8.40856050247459","4.34965122610708e-07",1.02785604358469e-05
"3929","211981_at","-6.50863918372287","4.35996059809631e-07",1.02803281470902e-05
"6195","222088_s_at","-7.3760767213086","4.61065115898066e-07",1.08476414138643e-05
"7223","226084_at","-7.16857546668079","4.72193978056467e-07",1.10852175809239e-05
"10508","243864_at","-8.81568217257628","4.77064529299215e-07",1.11751586471136e-05
"991","201828_x_at","-6.24401136028471","4.81871948090038e-07",1.12533936574341e-05
"4002","212233_at","-7.72896158995487","4.8354425871787e-07",1.12533936574341e-05
"8007","228141_at","-6.42175960861485","4.83025488326851e-07",1.12533936574341e-05
"3654","210644_s_at","-7.56035202021565","4.97059004564794e-07",1.15429339461785e-05
"5895","220354_at","6.64027955135853","5.00421367351722e-07",1.15959709951847e-05
"4495","213746_s_at","-7.44950666634472","5.04757925150934e-07",1.16713058305868e-05
"3405","209721_s_at","-7.86339813544719","5.06353650056723e-07",1.16830782090341e-05
"7957","227995_at","-7.05898114984636","5.14931434842232e-07",1.18555520073312e-05
"7467","226705_at","-7.25198823978339","5.18323339629213e-07",1.19081464694301e-05
"2847","207172_s_at","-6.94907434201107","5.20221099164809e-07",1.19262628107037e-05
"6552","223499_at","-7.55824384430108","5.23488021174823e-07",1.19711706783672e-05
"10720","61734_at","-7.01548413273887","5.244067512566e-07",1.19711706783672e-05
"445","1558412_at","6.72625659030474","5.31314084536978e-07",1.20893687057178e-05
"9979","239286_at","-6.74450503781061","5.31833277325571e-07",1.20893687057178e-05
"4603","214091_s_at","-7.37137547188224","5.36568393119529e-07",1.21712729173443e-05
"7425","226607_at","-8.71034688802209","5.39038123377056e-07",1.22015534790529e-05
"9405","235371_at","-6.78998699374821","5.44823225047818e-07",1.23065952010801e-05
"4290","213135_at","-6.39844301357883","5.494657801536e-07",1.2359531523455e-05
"4625","214156_at","6.1967745325654","5.48470055991392e-07",1.2359531523455e-05
"2078","204787_at","-7.7586831636012","5.57549963395581e-07",1.2489119180061e-05
"5975","220979_s_at","-8.60217138543769","5.57028743886243e-07",1.2489119180061e-05
"2491","205776_at","6.20350845624711","5.62743711086151e-07",1.25792523525952e-05
"3183","209156_s_at","-7.02045634938191","5.79102717046407e-07",1.29180755470601e-05
"5987","221019_s_at","-8.86151285854579","5.93334684179178e-07",1.32081460130321e-05
"8466","229554_at","-7.80162690570238","5.99666079050636e-07",1.33215076073397e-05
"1083","202132_at","-7.34140753534736","6.02318347670267e-07",1.33528389157747e-05
"1828","204232_at","-7.39958873005111","6.06944745349146e-07",1.34277158477243e-05
"6702","224396_s_at","-7.95946326237938","6.14066236758976e-07",1.35573720279928e-05
"3199","209199_s_at","-6.45254283088464","6.18191123198133e-07",1.36204732717753e-05
"4054","212414_s_at","-7.06419240848562","6.21194955654082e-07",1.3658667000394e-05
"5892","220335_x_at","6.19784941762307","6.31929948826092e-07",1.3866348591384e-05
"10171","241473_at","-7.58804011297947","6.3415935209836e-07",1.38869274007364e-05
"9221","234008_s_at","6.23269802047025","6.36215668353073e-07",1.39036399718135e-05
"7111","225790_at","-8.50622125601623","6.39541941072213e-07",1.39479816438305e-05
"5186","217967_s_at","-7.57357766831172","6.41041443407661e-07",1.39523838046947e-05
"1618","203729_at","-7.20423469774309","6.45531039749513e-07",1.40217166452258e-05
"3679","210764_s_at","-7.99798184036316","6.51913409627934e-07",1.40863054830067e-05
"8396","229357_at","-7.35815649186746","6.52434907974085e-07",1.40863054830067e-05
"8625","230119_at","6.13378744014769","6.51582405935665e-07",1.40863054830067e-05
"5587","219315_s_at","-7.61230872968039","6.57245430359516e-07",1.41617291928367e-05
"9821","238478_at","-8.65751927043838","6.63270997686512e-07",1.42629795342508e-05
"2243","205159_at","-6.57519712235576","6.65495550228616e-07",1.42822518084992e-05
"831","201310_s_at","-6.12917883346044","6.68309148602308e-07",1.42856062937813e-05
"8022","228176_at","-7.28894717710517","6.68128938017848e-07",1.42856062937813e-05
"625","1568955_at","-6.95642824954406","6.70395315093464e-07",1.43017667219939e-05
"1870","204334_at","-6.56763839165131","6.7503924496854e-07",1.43723207166371e-05
"8926","231856_at","6.3262789820436","6.84916617243709e-07",1.45538013213525e-05
"5117","217430_x_at","-7.50026746662101","6.88832395889647e-07",1.46081379104645e-05
"8177","228585_at","-7.23500294222722","6.98752455120226e-07",1.47893433020722e-05
"2998","208131_s_at","-8.03184035579248","7.0474791152613e-07",1.48577442053509e-05
"7448","226658_at","-7.28662829071465","7.0366454330185e-07",1.48577442053509e-05
"8246","228790_at","-7.6887433205152","7.08028704928778e-07",1.48976998735699e-05
"2921","207574_s_at","-6.66024219347995","7.09841061494713e-07",1.4906662291389e-05
"246","1555579_s_at","-7.58179374455283","7.13230902772381e-07",1.49195693902892e-05
"1424","203180_at","-7.007875752432","7.12658710575547e-07",1.49195693902892e-05
"6524","223392_s_at","-7.78297837564234","7.1834345052527e-07",1.49973374369858e-05
"4240","213010_at","-6.69515110500558","7.25568940541532e-07",1.51188318773305e-05
"4062","212445_s_at","6.6393614966131","7.27436142653699e-07",1.51284205141442e-05
"1740","204030_s_at","-7.40592957027029","7.54194116200002e-07",1.56546238173406e-05
"1170","202436_s_at","-8.83742861761017","7.56335150204686e-07",1.56688160597318e-05
"133","1554127_s_at","-8.69194865381098","7.64254245176195e-07",1.57720952862465e-05
"1003","201858_s_at","-6.47664297949378","7.63762930458694e-07",1.57720952862465e-05
"7114","225798_at","-7.07937644097799","7.66859521612974e-07",1.57955432497753e-05
"7038","225602_at","-7.42534958140898","7.71567557971998e-07",1.58621307520362e-05
"8135","228481_at","-8.08255925586043","7.80163662081722e-07",1.60082436921807e-05
"4266","213068_at","-8.0618884188668","7.81659674294043e-07",1.6008390129542e-05
"5422","218854_at","-6.79511467392349","7.8499368477447e-07",1.60461066515116e-05
"1470","203329_at","-7.64116033342559","7.87306033341685e-07",1.6062835807381e-05
"9699","236894_at","6.13154246099178","7.93199187447115e-07",1.61524198171049e-05
"9690","236831_at","-6.17763175699664","7.9718298430911e-07",1.62028571782449e-05
"4078","212501_at","-7.41306864937095","8.23621146874213e-07",1.67086312663991e-05
"3812","211555_s_at","-7.85694310603431","8.26761570153183e-07",1.67407540532712e-05
"4046","212385_at","-6.68305142605223","8.30816427827476e-07",1.67912372781974e-05
"855","201422_at","-6.26368774732917","8.35003508379867e-07",1.68441983529087e-05
"10656","37408_at","-7.96622331447203","8.40679008662002e-07",1.6926930151936e-05
"797","201163_s_at","-6.20428105511505","8.42268690843402e-07",1.692723918495e-05
"1992","204604_at","-7.68829651084557","8.50747414492758e-07",1.70339594052628e-05
"5795","219935_at","-7.05471214441406","8.50060587283561e-07",1.70339594052628e-05
"741","200984_s_at","-6.05311927046957","8.52527144196584e-07",1.70378659003749e-05
"7460","226683_at","-6.70311023927006","8.54483629651353e-07",1.70452838330452e-05
"6623","223754_at","6.0504490735364","8.61169404997332e-07",1.71468397083913e-05
